Row Count,CaseID,CASEID_NEW,w6_q21d_year,w6_q21e_year,w6_identity_all
3279,4005,2958733,,2013,heterosexual or straight
3280,4006,1926629,,,heterosexual or straight
3281,4007,2535467,1968,,heterosexual or straight
3282,4009,2045021,,,heterosexual or straight
3283,4010,2868501,2005,,heterosexual or straight
3284,4011,1913143,1986,,heterosexual or straight
3285,4013,1806913,1996,,heterosexual or straight
3286,4015,2897149,,,heterosexual or straight
3287,4016,2926275,,,lgbtqiapk+
3288,4017,2949087,,,heterosexual or straight
3289,4019,1967289,2011,,heterosexual or straight
3290,4021,2752151,1987,,heterosexual or straight
3291,4022,1987975,1988,,heterosexual or straight
3292,4023,1820741,2001,,heterosexual or straight
3293,4024,1748373,,,lgbtqiapk+
3294,4025,2642961,,,heterosexual or straight
3295,4026,2835917,,,heterosexual or straight
3296,4027,2033625,2011,,heterosexual or straight
3297,4028,2283455,1979,,heterosexual or straight
3298,4029,2555743,2014,,heterosexual or straight
3299,4030,1594815,,,heterosexual or straight
3300,4032,2091277,2016,,lgbtqiapk+
3301,4033,2548577,2000,,heterosexual or straight
3302,4034,2947751,2012,2014,heterosexual or straight
3303,4035,2213647,,,heterosexual or straight
3304,4036,2183173,2005,,heterosexual or straight
3305,4038,2474241,2017,,heterosexual or straight
3306,4040,1301941,1966,,heterosexual or straight
3307,4041,2245281,1988,,heterosexual or straight
3308,4043,2826419,,,heterosexual or straight
3309,4045,2934239,,,heterosexual or straight
3310,4047,2700309,2001,,heterosexual or straight
3311,4048,2860213,,,heterosexual or straight
3312,4049,2354989,1977,,heterosexual or straight
3313,4050,2941969,1986,,heterosexual or straight
3314,4051,1939653,,2015,lgbtqiapk+
3315,4052,2657899,2012,,heterosexual or straight
3317,4054,2847509,2014,,lgbtqiapk+
3318,4055,2091975,2015,,heterosexual or straight
3319,4056,738313,1981,,heterosexual or straight
3320,4057,2065579,1981,,heterosexual or straight
3321,4058,1979711,1970,,heterosexual or straight
3322,4060,1761763,1988,,heterosexual or straight
3323,4061,1503743,1978,,heterosexual or straight
3324,4063,1570547,1982,,heterosexual or straight
3325,4065,2000479,1982,,heterosexual or straight
3326,4067,2863675,,,heterosexual or straight
3327,4068,1416169,,2004,heterosexual or straight
3328,4069,2928617,,,lgbtqiapk+
3329,4070,2074555,,,lgbtqiapk+
3330,4072,1857777,,,heterosexual or straight
3332,4075,2206335,,,heterosexual or straight
3333,4076,2656077,2016,,heterosexual or straight
3334,4077,2856709,2017,,heterosexual or straight
3335,4079,2433491,,,heterosexual or straight
3336,4080,2884533,,2017,heterosexual or straight
3337,4081,2921353,1974,,heterosexual or straight
3338,4082,2962607,,2014,lgbtqiapk+
3339,4083,2968971,,,lgbtqiapk+
3340,4084,2553685,1970,,heterosexual or straight
3341,4085,2430941,1976,,heterosexual or straight
3342,4086,1234029,1967,,heterosexual or straight
3343,4087,2411765,2012,,heterosexual or straight
3344,4090,2957861,,,heterosexual or straight
3345,4091,2869191,2015,,heterosexual or straight
3346,4094,2922001,1995,,heterosexual or straight
3347,4095,1931369,,,lgbtqiapk+
3348,4096,2826895,1991,,heterosexual or straight
3349,4098,2488765,1992,,lgbtqiapk+
3350,4099,1978889,1988,,lgbtqiapk+
3351,4100,2356133,2004,,heterosexual or straight
3352,4101,2947935,2000,,heterosexual or straight
3353,4103,2514799,,2011,lgbtqiapk+
3354,4104,2585415,2012,,heterosexual or straight
3355,4105,1465893,1979,,heterosexual or straight
3356,4107,2776043,2012,,heterosexual or straight
3357,4110,2095563,,,heterosexual or straight
3358,4111,1953275,,,heterosexual or straight
3359,4112,2757717,1992,,heterosexual or straight
3360,4113,1851719,,2016,lgbtqiapk+
3361,4114,2966853,,,lgbtqiapk+
3362,4115,2065089,2009,,heterosexual or straight
3363,4116,2912807,2011,,heterosexual or straight
3364,4117,1213599,2016,,heterosexual or straight
3365,4118,1741457,1996,2002,heterosexual or straight
3366,4121,2693845,,,heterosexual or straight
3367,4122,2292001,1993,,heterosexual or straight
3368,4125,1547885,2001,,heterosexual or straight
3369,4126,2844537,2000,,heterosexual or straight
3370,4129,1836997,2014,,heterosexual or straight
3371,4130,1975151,1992,,heterosexual or straight
3372,4131,2914079,2007,,heterosexual or straight
3373,4133,2153293,2003,,heterosexual or straight
3374,4134,2596813,,,heterosexual or straight
3375,4135,1261481,2002,,heterosexual or straight
3376,4136,2945229,2004,,heterosexual or straight
3377,4137,2350353,,,lgbtqiapk+
3378,4138,2954865,,,heterosexual or straight
3379,4139,2964671,2015,,heterosexual or straight
3380,4140,616985,,,heterosexual or straight
3381,4142,2344069,,,heterosexual or straight
3382,4143,2949909,,,lgbtqiapk+
3383,4144,2220805,2011,,heterosexual or straight
3384,4145,2630381,,,lgbtqiapk+
3385,4146,2867703,,,heterosexual or straight
3386,4147,2333153,2007,,heterosexual or straight
3387,4148,2632835,2017,,heterosexual or straight
3388,4150,2209047,2012,,lgbtqiapk+
3389,4151,2854019,,,heterosexual or straight
3390,4152,2221335,,2017,heterosexual or straight
3391,4153,1369819,1987,,heterosexual or straight
3392,4155,1981549,2005,2016,heterosexual or straight
3393,4156,2295739,2017,,lgbtqiapk+
3394,4158,2764623,2014,,heterosexual or straight
3395,4159,2249943,2002,,heterosexual or straight
3396,4160,1845435,,2015,heterosexual or straight
3397,4161,2111263,1970,,heterosexual or straight
3398,4163,616029,2009,,heterosexual or straight
3399,4164,2739675,1977,,heterosexual or straight
3400,4165,1633889,,,heterosexual or straight
3401,4166,1796859,1979,,heterosexual or straight
3402,4167,2661745,,,heterosexual or straight
3403,4168,2880791,,,lgbtqiapk+
3404,4169,2347263,1987,,heterosexual or straight
3405,4170,2459333,,2015,heterosexual or straight
3406,4171,2797503,,,heterosexual or straight
3407,4172,1731219,,,heterosexual or straight
3408,4173,2459357,1970,,heterosexual or straight
3409,4174,2926879,1993,,heterosexual or straight
3410,4175,1815187,,,heterosexual or straight
3411,4176,2917683,2014,,lgbtqiapk+
3412,4178,2917535,,,heterosexual or straight
3413,4179,2490753,,1990,lgbtqiapk+
3414,4180,2252853,,2016,heterosexual or straight
3415,4181,1165759,,1976,heterosexual or straight
3416,4182,1902987,1993,,heterosexual or straight
3417,4183,2964571,,,heterosexual or straight
3418,4184,2922771,,,lgbtqiapk+
3419,4188,2893229,1985,,heterosexual or straight
3420,4190,853221,1996,,heterosexual or straight
3421,4191,2926383,,2015,lgbtqiapk+
3422,4192,2349701,1990,,heterosexual or straight
3423,4193,2855749,1999,,heterosexual or straight
3424,4194,1922897,,,heterosexual or straight
3425,4195,1718309,1996,,heterosexual or straight
3427,4198,2633869,1999,,heterosexual or straight
3428,4199,2960001,,,heterosexual or straight
3429,4200,2787147,2012,,heterosexual or straight
3430,4201,2473823,2014,,heterosexual or straight
3431,4203,2940479,,,lgbtqiapk+
3432,4204,2710363,,2010,heterosexual or straight
3433,4205,2461333,,,heterosexual or straight
3434,4209,2714823,2014,,heterosexual or straight
3435,4210,2353661,2011,,heterosexual or straight
3436,4211,1770769,1965,,heterosexual or straight
3437,4212,1989553,1965,,heterosexual or straight
3438,4213,1790879,1970,,heterosexual or straight
3439,4214,1812505,,,heterosexual or straight
3440,4215,2318053,,,lgbtqiapk+
3441,4217,2761957,,,lgbtqiapk+
3442,4218,705457,2014,,heterosexual or straight
3443,4219,760105,1999,,heterosexual or straight
3444,4220,1624697,2007,,heterosexual or straight
3446,4222,744235,,,heterosexual or straight
3447,4223,2644955,2015,,heterosexual or straight
3448,4224,1712517,,,heterosexual or straight
3449,4225,2586655,1993,,heterosexual or straight
3450,4227,2782495,,2017,heterosexual or straight
3451,4228,907057,,2009,heterosexual or straight
3452,4229,2473595,1988,,heterosexual or straight
3453,4230,1916039,1972,,heterosexual or straight
3454,4231,2309989,2014,,heterosexual or straight
3455,4233,2683473,,,lgbtqiapk+
3456,4236,2014573,2015,,lgbtqiapk+
3457,4238,2248583,,,lgbtqiapk+
3458,4239,2145117,2012,,lgbtqiapk+
3459,4242,2835615,2017,,lgbtqiapk+
3460,4243,2687117,,,lgbtqiapk+
3461,4244,2151593,,,lgbtqiapk+
3462,4245,2825357,,1999,lgbtqiapk+
3463,4247,2267483,,,lgbtqiapk+
3464,4249,2174465,,,lgbtqiapk+
3465,4250,1820421,,,lgbtqiapk+
3466,4252,2228603,2016,,lgbtqiapk+
3467,4253,2493571,,,lgbtqiapk+
3468,4254,2677295,2016,,lgbtqiapk+
3469,4256,1226941,,,lgbtqiapk+
3470,4257,2749693,,2011,lgbtqiapk+
3471,4261,2782309,2012,,lgbtqiapk+
3472,4262,2917379,,,lgbtqiapk+
3473,4263,2174919,,2016,lgbtqiapk+
3474,4264,2705487,2014,,lgbtqiapk+
3475,4267,1129773,1971,,lgbtqiapk+
3476,4269,2136855,2014,,lgbtqiapk+
3477,4270,1943505,2015,,lgbtqiapk+
3478,4271,2834569,2016,,lgbtqiapk+
3479,4272,1419443,,2000,lgbtqiapk+
3480,4273,2641485,2012,,lgbtqiapk+
3481,4275,2885433,,,lgbtqiapk+
3482,4276,2023543,,,lgbtqiapk+
3483,4277,2147861,2011,,lgbtqiapk+
3484,4278,2703381,,,lgbtqiapk+
3485,4279,2220867,,,lgbtqiapk+
3486,4280,1174465,1982,2001,lgbtqiapk+
3487,4282,2531367,2014,,lgbtqiapk+
3488,4283,2700411,1990,,lgbtqiapk+
3489,4284,1991077,1998,,lgbtqiapk+
3490,4285,2422479,,,lgbtqiapk+
3491,4286,965707,2011,,lgbtqiapk+
3492,4287,2130177,,2015,lgbtqiapk+
3493,4288,2023819,,2017,lgbtqiapk+
3494,4289,2440773,,2013,lgbtqiapk+
3495,4292,2959093,,,lgbtqiapk+
3496,4293,2689701,1999,,lgbtqiapk+
3497,4294,2803083,,,lgbtqiapk+
3498,4295,2910409,2016,,lgbtqiapk+
3499,4296,2236417,,,lgbtqiapk+
3500,4297,2798559,1980,,lgbtqiapk+
3501,4300,2334613,,,lgbtqiapk+
3502,4301,2922343,2001,,lgbtqiapk+
3503,4302,2948847,,,lgbtqiapk+
3504,4303,2034775,,,lgbtqiapk+
3505,4304,1228389,2017,,lgbtqiapk+
3506,4305,2480357,,,lgbtqiapk+
3507,4307,2090075,2016,,lgbtqiapk+
3508,4309,2914837,,,lgbtqiapk+
3509,4311,2747613,,,lgbtqiapk+
